1,3.84,Current,Percentage,,,,100,3.84
5374,3.27,66.1,92.59,,,,92.59,3.27
5375,3.27,66.2,92.59,,,,92.59,3.27
5376,3.27,65.5,92.59,,,,92.59,3.27
5377,3.27,65.8,92.59,,,,92.59,3.27
5378,3.27,65.9,92.59,,,,92.59,3.27
5379,3.27,65.6,92.59,,,,92.59,3.27
5380,3.27,65.8,92.59,,,,92.58,3.27
5381,3.26,65.7,92.58,,,,92.58,3.26
5382,3.27,65.6,92.58,,,,92.58,3.27
5383,3.27,65.8,92.58,,,,92.58,3.27
5384,3.27,65.7,92.58,,,,92.58,3.27
5385,3.27,66,92.58,,,,92.58,3.27
5386,3.27,66,92.58,,,,92.58,3.27
5387,3.27,66.3,92.58,,,,92.57,3.27
5388,3.27,65.8,92.57,,,,92.57,3.27
5389,3.27,66.4,92.57,,,,92.57,3.27
5390,3.27,65.8,92.57,,,,92.57,3.27
5391,3.27,65.5,92.57,,,,92.57,3.27
5392,3.27,66.6,92.57,,,,92.57,3.27
5393,3.26,65.4,92.57,,,,92.57,3.26
5394,3.27,66,92.57,,,,92.56,3.27
5395,3.27,65.5,92.56,,,,92.56,3.27
5396,3.27,65.7,92.56,,,,92.56,3.27
5397,3.27,66,92.56,,,,92.56,3.27
5398,3.27,65.5,92.56,,,,92.56,3.27
5399,3.27,66.2,92.56,,,,92.56,3.27
5400,3.27,65.9,92.56,,,,92.56,3.27
5401,3.27,66,92.56,,,,92.56,3.27
5402,3.27,65.9,92.56,,,,92.55,3.27
5403,3.27,65.6,92.55,,,,92.55,3.27
5404,3.27,66,92.55,,,,92.55,3.27
5405,3.27,65.9,92.55,,,,92.55,3.27
5406,3.27,66.2,92.55,,,,92.55,3.27
5407,3.27,65.8,92.55,,,,92.55,3.27
5408,3.27,66.4,92.55,,,,92.55,3.27
5409,3.27,66,92.55,,,,92.54,3.27
5410,3.27,66.3,92.54,,,,92.54,3.27
5411,3.27,65.6,92.54,,,,92.54,3.27
5412,3.27,65.6,92.54,,,,92.54,3.27
5413,3.27,65.9,92.54,,,,92.54,3.27
5414,3.27,66,92.54,,,,92.54,3.27
5415,3.27,65.8,92.54,,,,92.54,3.27
5416,3.27,65.7,92.54,,,,92.53,3.27
5417,3.27,66.1,92.53,,,,92.53,3.27
5418,3.27,65.7,92.53,,,,92.53,3.27
5419,3.27,66.2,92.53,,,,92.53,3.27
5420,3.27,65.6,92.53,,,,92.53,3.27
5421,3.27,65.8,92.53,,,,92.53,3.27
5422,3.27,65.6,92.53,,,,92.53,3.27
5423,3.27,65.9,92.53,,,,92.52,3.27
5424,3.27,65.7,92.52,,,,92.52,3.27
5425,3.27,65.8,92.52,,,,92.52,3.27
5426,3.27,66.5,92.52,,,,92.52,3.27
5427,3.27,65.6,92.52,,,,92.52,3.27
5428,3.27,65.7,92.52,,,,92.52,3.27
5429,3.27,66.3,92.52,,,,92.52,3.27
5430,3.27,65.1,92.52,,,,92.52,3.27
5431,3.27,66.4,92.52,,,,92.51,3.27
5432,3.27,65.5,92.51,,,,92.51,3.27
5433,3.27,65.5,92.51,,,,92.51,3.27
5434,3.27,66.2,92.51,,,,92.51,3.27
5435,3.27,65.6,92.51,,,,92.51,3.27
5436,3.27,66,92.51,,,,92.51,3.27
5437,3.27,65.9,92.51,,,,92.51,3.27
5438,3.27,65.4,92.51,,,,92.5,3.27
5439,3.27,66.5,92.5,,,,92.5,3.27
5440,3.27,65.7,92.5,,,,92.5,3.27
5441,3.27,65.4,92.5,,,,92.5,3.27
5442,3.27,66.3,92.5,,,,92.5,3.27
5443,3.27,66.2,92.5,,,,92.5,3.27
5444,3.27,65.7,92.5,,,,92.5,3.27
5445,3.27,66.2,92.5,,,,92.49,3.27
5446,3.27,66,92.49,,,,92.49,3.27
5447,3.27,65.7,92.49,,,,92.49,3.27
5448,3.27,66.5,92.49,,,,92.49,3.27
5449,3.27,66.2,92.49,,,,92.49,3.27
5450,3.27,66.1,92.49,,,,92.49,3.27
5451,3.27,66.1,92.49,,,,92.49,3.27
5452,3.27,65.8,92.49,,,,92.48,3.27
5453,3.27,65.9,92.48,,,,92.48,3.27
5454,3.27,65.8,92.48,,,,92.48,3.27
5455,3.27,65.3,92.48,,,,92.48,3.27
5456,3.27,66.1,92.48,,,,92.48,3.27
5457,3.27,65.6,92.48,,,,92.48,3.27
5458,3.27,65.8,92.48,,,,92.48,3.27
5459,3.27,65.9,92.48,,,,92.48,3.27
5460,3.27,66,92.48,,,,92.47,3.27
5461,3.27,66.2,92.47,,,,92.47,3.27
5462,3.27,65.9,92.47,,,,92.47,3.27
5463,3.27,65.6,92.47,,,,92.47,3.27
5464,3.27,65.6,92.47,,,,92.47,3.27
5465,3.27,66.2,92.47,,,,92.47,3.27
5466,3.27,65.5,92.47,,,,92.47,3.27
5467,3.27,66.2,92.47,,,,92.46,3.27
5468,3.27,66.1,92.46,,,,92.46,3.27
5469,3.27,65.6,92.46,,,,92.46,3.27
5470,3.27,66.1,92.46,,,,92.46,3.27
5471,3.27,65.8,92.46,,,,92.46,3.27
5472,3.27,65.7,92.46,,,,92.46,3.27
5473,3.27,66.5,92.46,,,,92.46,3.27
5474,3.27,66,92.46,,,,92.45,3.27
5475,3.27,65.7,92.45,,,,92.45,3.27
5476,3.27,66,92.45,,,,92.45,3.27
5477,3.27,65.4,92.45,,,,92.45,3.27
5478,3.27,65.9,92.45,,,,92.45,3.27
5479,3.27,65.3,92.45,,,,92.45,3.27
5480,3.27,65.8,92.45,,,,92.45,3.27
5481,3.27,66,92.45,,,,92.44,3.27
5482,3.27,65.6,92.44,,,,92.44,3.27
5483,3.27,66.1,92.44,,,,92.44,3.27
5484,3.27,66,92.44,,,,92.44,3.27
5485,3.27,66.3,92.44,,,,92.44,3.27
5486,3.27,66,92.44,,,,92.44,3.27
5487,3.27,66,92.44,,,,92.44,3.27
5488,3.27,65.8,92.44,,,,92.44,3.27
5489,3.27,66.1,92.44,,,,92.43,3.27
5490,3.27,65.9,92.43,,,,92.43,3.27
5491,3.27,65.6,92.43,,,,92.43,3.27
5492,3.27,65.9,92.43,,,,92.43,3.27
5493,3.27,65.9,92.43,,,,92.43,3.27
5494,3.27,66.2,92.43,,,,92.43,3.27
5495,3.27,66.2,92.43,,,,92.43,3.27
5496,3.27,65.9,92.43,,,,92.42,3.27
5497,3.27,65.8,92.42,,,,92.42,3.27
5498,3.27,66.6,92.42,,,,92.42,3.27
5499,3.27,65.8,92.42,,,,92.42,3.27
5500,3.27,66.1,92.42,,,,92.42,3.27
5501,3.27,65.9,92.42,,,,92.42,3.27
5502,3.27,65.8,92.42,,,,92.42,3.27
5503,3.27,66.4,92.42,,,,92.41,3.27
5504,3.27,65.6,92.41,,,,92.41,3.27
5505,3.27,65.6,92.41,,,,92.41,3.27
5506,3.27,66.4,92.41,,,,92.41,3.27
5507,3.27,65.9,92.41,,,,92.41,3.27
5508,3.27,65.6,92.41,,,,92.41,3.27
5509,3.27,65.9,92.41,,,,92.41,3.27
5510,3.27,65.4,92.41,,,,92.4,3.27
5511,3.27,65.9,92.4,,,,92.4,3.27
5512,3.27,66.2,92.4,,,,92.4,3.27
5513,3.27,65.6,92.4,,,,92.4,3.27
5514,3.27,66.1,92.4,,,,92.4,3.27
5515,3.27,66.1,92.4,,,,92.4,3.27
5516,3.27,66.4,92.4,,,,92.4,3.27
5517,3.27,66.1,92.4,,,,92.4,3.27
5518,3.27,66,92.4,,,,92.39,3.27
5519,3.27,66.5,92.39,,,,92.39,3.27
5520,3.27,66.4,92.39,,,,92.39,3.27
5521,3.27,65.8,92.39,,,,92.39,3.27
5522,3.27,65.7,92.39,,,,92.39,3.27
5523,3.27,65.8,92.39,,,,92.39,3.27
5524,3.27,66,92.39,,,,92.39,3.27
5525,3.27,65.7,92.39,,,,92.38,3.27
5526,3.27,66.5,92.38,,,,92.38,3.27
5527,3.27,66,92.38,,,,92.38,3.27
5528,3.27,66,92.38,,,,92.38,3.27
5529,3.27,65.7,92.38,,,,92.38,3.27
5530,3.27,65.8,92.38,,,,92.38,3.27
5531,3.27,66,92.38,,,,92.38,3.27
5532,3.27,65.9,92.38,,,,92.37,3.27
5533,3.27,65.7,92.37,,,,92.37,3.27
5534,3.27,66.6,92.37,,,,92.37,3.27
5535,3.27,65.9,92.37,,,,92.37,3.27
5536,3.27,65.8,92.37,,,,92.37,3.27
5537,3.27,65.7,92.37,,,,92.37,3.27
5538,3.27,65.6,92.37,,,,92.37,3.27
5539,3.27,66.3,92.37,,,,92.36,3.27
5540,3.27,65.9,92.36,,,,92.36,3.27
5541,3.27,66,92.36,,,,92.36,3.27
5542,3.27,66.2,92.36,,,,92.36,3.27
5543,3.27,65.6,92.36,,,,92.36,3.27
5544,3.27,66,92.36,,,,92.36,3.27
5545,3.27,65.7,92.36,,,,92.36,3.27
5546,3.27,65.6,92.36,,,,92.36,3.27
5547,3.27,66.2,92.36,,,,92.35,3.27
5548,3.27,66.1,92.35,,,,92.35,3.27
5549,3.27,66.1,92.35,,,,92.35,3.27
5550,3.27,66.2,92.35,,,,92.35,3.27
5551,3.27,66,92.35,,,,92.35,3.27
5552,3.27,66,92.35,,,,92.35,3.27
5553,3.27,66.3,92.35,,,,92.35,3.27
5554,3.27,65.8,92.35,,,,92.34,3.27
5555,3.27,65.6,92.34,,,,92.34,3.27
5556,3.27,65.5,92.34,,,,92.34,3.27
5557,3.27,66,92.34,,,,92.34,3.27
5558,3.27,65.6,92.34,,,,92.34,3.27
5559,3.27,65.7,92.34,,,,92.34,3.27
5560,3.27,66.1,92.34,,,,92.34,3.27
5561,3.27,65.7,92.34,,,,92.33,3.27
5562,3.27,66,92.33,,,,92.33,3.27
5563,3.27,65.7,92.33,,,,92.33,3.27
5564,3.27,65.9,92.33,,,,92.33,3.27
5565,3.26,66.2,92.33,,,,92.33,3.26
5566,3.27,65.6,92.33,,,,92.33,3.27
5567,3.27,65.8,92.33,,,,92.33,3.27
5568,3.27,65.9,92.33,,,,92.32,3.27
5569,3.27,65.9,92.32,,,,92.32,3.27
5570,3.27,65.9,92.32,,,,92.32,3.27
5571,3.27,65.9,92.32,,,,92.32,3.27
5572,3.27,65.6,92.32,,,,92.32,3.27
5573,3.27,65.9,92.32,,,,92.32,3.27
5574,3.27,65.9,92.32,,,,92.32,3.27
5575,3.27,66,92.32,,,,92.32,3.27
5576,3.27,66.2,92.32,,,,92.31,3.27
5577,3.27,65.6,92.31,,,,92.31,3.27
5578,3.27,66.3,92.31,,,,92.31,3.27
5579,3.27,65.5,92.31,,,,92.31,3.27
5580,3.27,65.9,92.31,,,,92.31,3.27
5581,3.27,65.8,92.31,,,,92.31,3.27
5582,3.27,65.8,92.31,,,,92.31,3.27
5583,3.27,66.2,92.31,,,,92.3,3.27
5584,3.27,65.4,92.3,,,,92.3,3.27
5585,3.27,65.8,92.3,,,,92.3,3.27
5586,3.27,66.3,92.3,,,,92.3,3.27
5587,3.27,65.7,92.3,,,,92.3,3.27
5588,3.27,66.3,92.3,,,,92.3,3.27
5589,3.27,66.1,92.3,,,,92.3,3.27
5590,3.27,66.1,92.3,,,,92.29,3.27
5591,3.27,66,92.29,,,,92.29,3.27
5592,3.27,66.1,92.29,,,,92.29,3.27
5593,3.27,65.9,92.29,,,,92.29,3.27
5594,3.27,66.4,92.29,,,,92.29,3.27
5595,3.27,65.8,92.29,,,,92.29,3.27
5596,3.27,66,92.29,,,,92.29,3.27
5597,3.27,66.3,92.29,,,,92.28,3.27
5598,3.27,65.8,92.28,,,,92.28,3.27
5599,3.27,66,92.28,,,,92.28,3.27
5600,3.27,65.5,92.28,,,,92.28,3.27
5601,3.27,66.1,92.28,,,,92.28,3.27
5602,3.27,65.7,92.28,,,,92.28,3.27
5603,3.27,66.5,92.28,,,,92.28,3.27
5604,3.27,65.9,92.28,,,,92.28,3.27
5605,3.27,66.2,92.28,,,,92.27,3.27
5606,3.27,66.3,92.27,,,,92.27,3.27
5607,3.27,65.8,92.27,,,,92.27,3.27
5608,3.27,65.8,92.27,,,,92.27,3.27
5609,3.27,66.3,92.27,,,,92.27,3.27
5610,3.27,66,92.27,,,,92.27,3.27
5611,3.27,65.5,92.27,,,,92.27,3.27
5612,3.27,65.6,92.27,,,,92.26,3.27
5613,3.27,66.6,92.26,,,,92.26,3.27
5614,3.27,65.7,92.26,,,,92.26,3.27
5615,3.27,66.1,92.26,,,,92.26,3.27
5616,3.27,65.7,92.26,,,,92.26,3.27
5617,3.27,66.3,92.26,,,,92.26,3.27
5618,3.27,66.1,92.26,,,,92.26,3.27
5619,3.27,66,92.26,,,,92.25,3.27
5620,3.27,66,92.25,,,,92.25,3.27
5621,3.27,65.7,92.25,,,,92.25,3.27
5622,3.27,65.8,92.25,,,,92.25,3.27
5623,3.27,66,92.25,,,,92.25,3.27
5624,3.27,65.9,92.25,,,,92.25,3.27
5625,3.27,66.2,92.25,,,,92.25,3.27
5626,3.27,65.7,92.25,,,,92.24,3.27
5627,3.27,66,92.24,,,,92.24,3.27
5628,3.27,66,92.24,,,,92.24,3.27
5629,3.27,65.9,92.24,,,,92.24,3.27
5630,3.27,66.1,92.24,,,,92.24,3.27
5631,3.27,65.9,92.24,,,,92.24,3.27
5632,3.27,66.3,92.24,,,,92.24,3.27
5633,3.27,65.9,92.24,,,,92.24,3.27
5634,3.27,65.7,92.24,,,,92.23,3.27
5635,3.27,66.6,92.23,,,,92.23,3.27
5636,3.27,65.9,92.23,,,,92.23,3.27
5637,3.27,66.7,92.23,,,,92.23,3.27
5638,3.27,65.5,92.23,,,,92.23,3.27
5639,3.27,65.9,92.23,,,,92.23,3.27
5640,3.27,66.3,92.23,,,,92.23,3.27
5641,3.27,65.4,92.23,,,,92.22,3.27
5642,3.27,66.3,92.22,,,,92.22,3.27
5643,3.27,66.2,92.22,,,,92.22,3.27
5644,3.27,66,92.22,,,,92.22,3.27
5645,3.27,65.8,92.22,,,,92.22,3.27
5646,3.27,65.5,92.22,,,,92.22,3.27
5647,3.27,65.9,92.22,,,,92.22,3.27
5648,3.27,66.3,92.22,,,,92.21,3.27
5649,3.27,66,92.21,,,,92.21,3.27
5650,3.27,65.6,92.21,,,,92.21,3.27
5651,3.27,66.1,92.21,,,,92.21,3.27
5652,3.27,65.9,92.21,,,,92.21,3.27
5653,3.27,65.7,92.21,,,,92.21,3.27
5654,3.27,66.1,92.21,,,,92.21,3.27
5655,3.27,65.9,92.21,,,,92.2,3.27
5656,3.27,66.2,92.2,,,,92.2,3.27
5657,3.27,66,92.2,,,,92.2,3.27
5658,3.27,66,92.2,,,,92.2,3.27
5659,3.27,65.9,92.2,,,,92.2,3.27
5660,3.27,65.8,92.2,,,,92.2,3.27
5661,3.27,65.8,92.2,,,,92.2,3.27
5662,3.27,65.7,92.2,,,,92.2,3.27
5663,3.27,65.9,92.2,,,,92.19,3.27
5664,3.27,66.3,92.19,,,,92.19,3.27
5665,3.27,66,92.19,,,,92.19,3.27
5666,3.27,66.1,92.19,,,,92.19,3.27
5667,3.27,66,92.19,,,,92.19,3.27
5668,3.27,65.7,92.19,,,,92.19,3.27
5669,3.27,65.9,92.19,,,,92.19,3.27
5670,3.27,66.2,92.19,,,,92.18,3.27
5671,3.27,65.9,92.18,,,,92.18,3.27
5672,3.27,66,92.18,,,,92.18,3.27
5673,3.27,65.8,92.18,,,,92.18,3.27
5674,3.27,65.5,92.18,,,,92.18,3.27
5675,3.27,65.4,92.18,,,,92.18,3.27
5676,3.27,66.1,92.18,,,,92.18,3.27
5677,3.27,65.9,92.18,,,,92.17,3.27
5678,3.27,65.9,92.17,,,,92.17,3.27
5679,3.27,66.4,92.17,,,,92.17,3.27
5680,3.27,66.2,92.17,,,,92.17,3.27
5681,3.27,66.6,92.17,,,,92.17,3.27
5682,3.27,66,92.17,,,,92.17,3.27
5683,3.27,66.1,92.17,,,,92.17,3.27
5684,3.27,65.6,92.17,,,,92.16,3.27
5685,3.27,66,92.16,,,,92.16,3.27
5686,3.27,66.7,92.16,,,,92.16,3.27
5687,3.27,65.5,92.16,,,,92.16,3.27
5688,3.27,66.1,92.16,,,,92.16,3.27
5689,3.27,65.8,92.16,,,,92.16,3.27
5690,3.27,66.4,92.16,,,,92.16,3.27
5691,3.27,66.2,92.16,,,,92.16,3.27
5692,3.27,66.1,92.16,,,,92.15,3.27
5693,3.27,66.4,92.15,,,,92.15,3.27
5694,3.27,65.7,92.15,,,,92.15,3.27
5695,3.27,66,92.15,,,,92.15,3.27
5696,3.27,65.8,92.15,,,,92.15,3.27
5697,3.27,66.1,92.15,,,,92.15,3.27
5698,3.27,65.7,92.15,,,,92.15,3.27
5699,3.27,65.8,92.15,,,,92.14,3.27
5700,3.27,66.5,92.14,,,,92.14,3.27
5701,3.27,66.3,92.14,,,,92.14,3.27
5702,3.27,66.1,92.14,,,,92.14,3.27
5703,3.27,66.1,92.14,,,,92.14,3.27
5704,3.27,66.3,92.14,,,,92.14,3.27
5705,3.26,65.7,92.14,,,,92.14,3.26
5706,3.27,66,92.14,,,,92.13,3.27
5707,3.27,65.8,92.13,,,,92.13,3.27
5708,3.27,65.7,92.13,,,,92.13,3.27
5709,3.27,66,92.13,,,,92.13,3.27
5710,3.27,66.1,92.13,,,,92.13,3.27
5711,3.27,66.2,92.13,,,,92.13,3.27
5712,3.27,66,92.13,,,,92.13,3.27
5713,3.27,65.9,92.13,,,,92.12,3.27
5714,3.27,66,92.12,,,,92.12,3.27
5715,3.27,66,92.12,,,,92.12,3.27
5716,3.27,65.7,92.12,,,,92.12,3.27
5717,3.27,66.1,92.12,,,,92.12,3.27
5718,3.27,66.2,92.12,,,,92.12,3.27
5719,3.27,65.8,92.12,,,,92.12,3.27
5720,3.27,66.7,92.12,,,,92.12,3.27
5721,3.27,66,92.12,,,,92.11,3.27
5722,3.27,65.9,92.11,,,,92.11,3.27
5723,3.27,65.7,92.11,,,,92.11,3.27
5724,3.27,65.9,92.11,,,,92.11,3.27
5725,3.27,65.9,92.11,,,,92.11,3.27
5726,3.27,66.4,92.11,,,,92.11,3.27
5727,3.27,65.7,92.11,,,,92.11,3.27
5728,3.27,65.7,92.11,,,,92.1,3.27
5729,3.27,66,92.1,,,,92.1,3.27
5730,3.27,65.5,92.1,,,,92.1,3.27
5731,3.27,65.8,92.1,,,,92.1,3.27
5732,3.27,66,92.1,,,,92.1,3.27
5733,3.27,65.8,92.1,,,,92.1,3.27
5734,3.27,66.1,92.1,,,,92.1,3.27
5735,3.27,65.9,92.1,,,,92.09,3.27
5736,3.27,65.8,92.09,,,,92.09,3.27
5737,3.27,66.4,92.09,,,,92.09,3.27
5738,3.27,65.9,92.09,,,,92.09,3.27
5739,3.27,66.2,92.09,,,,92.09,3.27
5740,3.27,65.4,92.09,,,,92.09,3.27
5741,3.27,66.1,92.09,,,,92.09,3.27
5742,3.27,66.2,92.09,,,,92.08,3.27
5743,3.27,65.8,92.08,,,,92.08,3.27
5744,3.27,66.3,92.08,,,,92.08,3.27
5745,3.27,65.8,92.08,,,,92.08,3.27
5746,3.27,65.8,92.08,,,,92.08,3.27
5747,3.27,66.2,92.08,,,,92.08,3.27
5748,3.27,65.7,92.08,,,,92.08,3.27
5749,3.27,65.5,92.08,,,,92.08,3.27
5750,3.27,65.8,92.08,,,,92.07,3.27
5751,3.27,65.6,92.07,,,,92.07,3.27
5752,3.27,66.1,92.07,,,,92.07,3.27
5753,3.27,65.7,92.07,,,,92.07,3.27
5754,3.27,66.4,92.07,,,,92.07,3.27
5755,3.27,66.3,92.07,,,,92.07,3.27
5756,3.27,66.5,92.07,,,,92.07,3.27
5757,3.27,66.2,92.07,,,,92.06,3.27
5758,3.27,65.9,92.06,,,,92.06,3.27
5759,3.27,65.7,92.06,,,,92.06,3.27
5760,3.27,66,92.06,,,,92.06,3.27
5761,3.27,65.9,92.06,,,,92.06,3.27
5762,3.27,65.9,92.06,,,,92.06,3.27
5763,3.27,66.1,92.06,,,,92.06,3.27
5764,3.27,65.6,92.06,,,,92.05,3.27
5765,3.27,66,92.05,,,,92.05,3.27
5766,3.27,65.7,92.05,,,,92.05,3.27
5767,3.27,66.1,92.05,,,,92.05,3.27
5768,3.27,66.3,92.05,,,,92.05,3.27
5769,3.27,65.8,92.05,,,,92.05,3.27
5770,3.27,65.7,92.05,,,,92.05,3.27
5771,3.27,65.9,92.05,,,,92.05,3.27
5772,3.27,65.6,92.05,,,,92.04,3.27
5773,3.27,65.9,92.04,,,,92.04,3.27
5774,3.27,66.1,92.04,,,,92.04,3.27
5775,3.27,65.7,92.04,,,,92.04,3.27
5776,3.27,65.8,92.04,,,,92.04,3.27
5777,3.27,66,92.04,,,,92.04,3.27
5778,3.27,65.9,92.04,,,,92.04,3.27
5779,3.27,66.3,92.04,,,,92.03,3.27
5780,3.27,65.4,92.03,,,,92.03,3.27
5781,3.27,65.8,92.03,,,,92.03,3.27
5782,3.27,65.9,92.03,,,,92.03,3.27
5783,3.27,66,92.03,,,,92.03,3.27
5784,3.27,66.1,92.03,,,,92.03,3.27
5785,3.27,65.7,92.03,,,,92.03,3.27
5786,3.27,66.3,92.03,,,,92.02,3.27
5787,3.27,65.8,92.02,,,,92.02,3.27
5788,3.27,66.5,92.02,,,,92.02,3.27
5789,3.27,65.9,92.02,,,,92.02,3.27
5790,3.27,66.2,92.02,,,,92.02,3.27
5791,3.27,65.7,92.02,,,,92.02,3.27
5792,3.27,65.6,92.02,,,,92.02,3.27
5793,3.27,65.5,92.02,,,,92.01,3.27
5794,3.27,65.8,92.01,,,,92.01,3.27
5795,3.27,65.7,92.01,,,,92.01,3.27
5796,3.27,65.7,92.01,,,,92.01,3.27
5797,3.27,66.4,92.01,,,,92.01,3.27
5798,3.27,65.7,92.01,,,,92.01,3.27
5799,3.27,66.3,92.01,,,,92.01,3.27
5800,3.27,65.7,92.01,,,,92.01,3.27
5801,3.27,66.2,92.01,,,,92,3.27
5802,3.27,66,92,,,,92,3.27
5803,3.27,65.9,92,,,,92,3.27
5804,3.27,66.7,92,,,,92,3.27
5805,3.27,66.3,92,,,,92,3.27
5806,3.27,66,92,,,,92,3.27
5807,3.27,65.6,92,,,,92,3.27
5808,3.27,66.2,92,,,,91.99,3.27
5809,3.27,65.7,91.99,,,,91.99,3.27
5810,3.27,66,91.99,,,,91.99,3.27
5811,3.27,65.9,91.99,,,,91.99,3.27
5812,3.27,65.8,91.99,,,,91.99,3.27
5813,3.27,66.2,91.99,,,,91.99,3.27
5814,3.27,65.3,91.99,,,,91.99,3.27
5815,3.27,65.9,91.99,,,,91.98,3.27
5816,3.27,66.4,91.98,,,,91.98,3.27
5817,3.27,65.9,91.98,,,,91.98,3.27
5818,3.26,65.8,91.98,,,,91.98,3.26
5819,3.27,66.3,91.98,,,,91.98,3.27
5820,3.27,65.7,91.98,,,,91.98,3.27
5821,3.27,66.1,91.98,,,,91.98,3.27
5822,3.27,66.2,91.98,,,,91.97,3.27
5823,3.27,65.5,91.97,,,,91.97,3.27
5824,3.27,66.7,91.97,,,,91.97,3.27
5825,3.27,65.8,91.97,,,,91.97,3.27
5826,3.27,66.3,91.97,,,,91.97,3.27
5827,3.27,66,91.97,,,,91.97,3.27
5828,3.27,65.8,91.97,,,,91.97,3.27
5829,3.27,65.8,91.97,,,,91.97,3.27
5830,3.27,65.8,91.97,,,,91.96,3.27
5831,3.27,66.2,91.96,,,,91.96,3.27
5832,3.27,66.2,91.96,,,,91.96,3.27
5833,3.27,66.3,91.96,,,,91.96,3.27
5834,3.27,65.9,91.96,,,,91.96,3.27
5835,3.27,66.5,91.96,,,,91.96,3.27
5836,3.27,65.8,91.96,,,,91.96,3.27
5837,3.27,66.2,91.96,,,,91.95,3.27
5838,3.27,66.5,91.95,,,,91.95,3.27
5839,3.27,65.4,91.95,,,,91.95,3.27
5840,3.27,66,91.95,,,,91.95,3.27
5841,3.27,65.8,91.95,,,,91.95,3.27
5842,3.27,66.3,91.95,,,,91.95,3.27
5843,3.27,65.8,91.95,,,,91.95,3.27
5844,3.27,66.3,91.95,,,,91.94,3.27
5845,3.27,65.6,91.94,,,,91.94,3.27
5846,3.27,66.5,91.94,,,,91.94,3.27
5847,3.27,66.3,91.94,,,,91.94,3.27
5848,3.27,65.7,91.94,,,,91.94,3.27
5849,3.27,66.2,91.94,,,,91.94,3.27
5850,3.27,66.2,91.94,,,,91.94,3.27
5851,3.27,66,91.94,,,,91.93,3.27
5852,3.27,66.2,91.93,,,,91.93,3.27
5853,3.27,66.1,91.93,,,,91.93,3.27
5854,3.27,66.8,91.93,,,,91.93,3.27
5855,3.27,65.6,91.93,,,,91.93,3.27
5856,3.27,65.8,91.93,,,,91.93,3.27
5857,3.27,65.9,91.93,,,,91.93,3.27
5858,3.27,66,91.93,,,,91.93,3.27
5859,3.27,66.1,91.93,,,,91.92,3.27
5860,3.27,66.3,91.92,,,,91.92,3.27
5861,3.27,65.9,91.92,,,,91.92,3.27
5862,3.27,66.7,91.92,,,,91.92,3.27
5863,3.27,66.5,91.92,,,,91.92,3.27
5864,3.27,66,91.92,,,,91.92,3.27
5865,3.27,66.1,91.92,,,,91.92,3.27
5866,3.27,65.7,91.92,,,,91.91,3.27
5867,3.27,65.8,91.91,,,,91.91,3.27
5868,3.27,66.5,91.91,,,,91.91,3.27
5869,3.27,65.6,91.91,,,,91.91,3.27
5870,3.27,66.4,91.91,,,,91.91,3.27
5871,3.27,65.9,91.91,,,,91.91,3.27
5872,3.27,65.7,91.91,,,,91.91,3.27
5873,3.27,65.7,91.91,,,,91.9,3.27
5874,3.27,65.6,91.9,,,,91.9,3.27
5875,3.27,66,91.9,,,,91.9,3.27
5876,3.27,65.8,91.9,,,,91.9,3.27
5877,3.27,66.4,91.9,,,,91.9,3.27
5878,3.27,65.7,91.9,,,,91.9,3.27
5879,3.27,65.7,91.9,,,,91.9,3.27
5880,3.27,65.9,91.9,,,,91.89,3.27
5881,3.27,66.1,91.89,,,,91.89,3.27
5882,3.27,65.9,91.89,,,,91.89,3.27
5883,3.27,66,91.89,,,,91.89,3.27
5884,3.27,65.6,91.89,,,,91.89,3.27
5885,3.27,66.3,91.89,,,,91.89,3.27
5886,3.27,65.7,91.89,,,,91.89,3.27
5887,3.27,66.2,91.89,,,,91.89,3.27
5888,3.27,66,91.89,,,,91.88,3.27
5889,3.27,65.6,91.88,,,,91.88,3.27
5890,3.27,66.1,91.88,,,,91.88,3.27
5891,3.27,66,91.88,,,,91.88,3.27
5892,3.27,65.8,91.88,,,,91.88,3.27
5893,3.27,65.8,91.88,,,,91.88,3.27
5894,3.27,65.8,91.88,,,,91.88,3.27
5895,3.27,65.9,91.88,,,,91.87,3.27
5896,3.27,66.5,91.87,,,,91.87,3.27
5897,3.27,66.3,91.87,,,,91.87,3.27
5898,3.27,65.8,91.87,,,,91.87,3.27
5899,3.27,65.9,91.87,,,,91.87,3.27
5900,3.27,65.6,91.87,,,,91.87,3.27
5901,3.27,66,91.87,,,,91.87,3.27
5902,3.27,66.2,91.87,,,,91.86,3.27
5903,3.27,65.9,91.86,,,,91.86,3.27
5904,3.27,66.2,91.86,,,,91.86,3.27
5905,3.27,66.3,91.86,,,,91.86,3.27
5906,3.27,65.8,91.86,,,,91.86,3.27
5907,3.27,65.9,91.86,,,,91.86,3.27
5908,3.27,66.4,91.86,,,,91.86,3.27
5909,3.27,65.6,91.86,,,,91.85,3.27
5910,3.27,66,91.85,,,,91.85,3.27
5911,3.27,65.9,91.85,,,,91.85,3.27
5912,3.27,65.8,91.85,,,,91.85,3.27
5913,3.27,66.1,91.85,,,,91.85,3.27
5914,3.27,65.4,91.85,,,,91.85,3.27
5915,3.27,66.3,91.85,,,,91.85,3.27
5916,3.27,65.8,91.85,,,,91.85,3.27
5917,3.27,65.8,91.85,,,,91.84,3.27
